"zipcode","n1","pp_num","n2","numdep","e00100","e00200","e00300","e00600","e00900","e01000","e01400","e01700","e02500","e03300","FscheA_28","e18425","e18450","e18500","FscheA_9","FscheA_10","e19700","e04800","e07100","e07220","e07180","EIC","e59720","e09600","F1040_57","e10300","a11900gt0","p04470","e00400","e00650","e00700","e00800","e01100","e01500","e02400","e03210","e03220","e03230","e03260","e03270","e03240","e03290","e03400","e03500","e04600","e05100","e05200","e06000","e06200","e06300","e07230","e07240","e07300","e07400","e07600","e07150","e08800","e09400","e09700","e09800","e09900","e10700","e10900","e59560","e59700","e11070","e11100","e11300","e11600","e10605","e12000","e12200","e17500","e19800","e19850","e20550","e20600","e20400","e20500","e21040","e90050","e90190","e90210","e90240","e90250","e90280","e90370","e90100","e22370","e24515","e24516","e25350","e25360","e25370","e25380","e25470","e25500","e25820","e25850","e25860","e25940","e25980","e25920","e25960","e26110","e26170","e26190","e26160","e26180","e26100","e26390","e26400","e30400","e30500","e32800","e33000","e53220","e53240","e53280","e53410","e58950","e58990","e62900","e62720","e62730","e62740","p65300","p65400","e68000","e82200","s27860","p27895","e03150","e05800","e02100","e01200","e02000","e90040","e90080","e25800","e26270","e27200","p60100","p61850","e60000","e62100","t27800","e11900","BusinessGrossProfit","BusinessGrossIncome","CarryoverCharity","Total_Federal_Taxes","irs_county_name","state","statefip","suppressed"
48069,1388,839,2601,779,131857,102632,2516,3604,7179,2441,2337,6298,2698,962,24787,5075,46,4990,10410,9371,2712,97961,461,192,29,49,26,447,20916,22034,1324,28906,774,2148,414,92,127,8752,6766,77,14,171,545,468,175,43,6,84,10402,28397,29777,29893,22941,10809,112,7,155,42,24,561,21841,1090,6,0,84,13434,3470,0,33,44,1040,1,45,24091,962,28,577,2366,2,422,63,562,72,624,7502,547,292,88,107,210,1619,5992,352,484,5917,3948,475,1111,119,55,888,734,1667,705,1014,7630,342,1069,113,1036,5328,93,880,408,494,62,1617,970,19,19,6,8,11,116,596,120,98,2934,398,3031,1147,1123,468,256,50,30,139,20541,-213,91,12794,22649,612,967,10328,44,207,2476,51653,55843,41,-993,15147,15759,-520,-965,"OAKLAND","MI",26,2
48070,3083,2069,6594,2322,347873,256225,8192,15613,19738,12349,7187,16640,8094,3053,65620,15049,157,12318,28257,21272,8567,265955,1274,566,122,97,35,1641,60585,64211,4572,66743,3551,10359,1069,189,321,25000,15204,152,33,370,1646,1292,556,111,14,190,22179,82707,87726,40049,90599,21762,160,11,700,134,73,2918,64248,3341,21,0,212,43180,19537,0,40,107,4148,3,122,81789,4123,80,1414,7751,5,944,223,1885,188,2343,21047,1577,846,231,296,641,4366,20059,1380,1566,28012,9314,1572,2724,343,173,2265,1715,4435,1612,4101,20574,1278,3316,312,3284,14965,292,2681,1167,1570,197,7306,2667,75,73,17,25,37,373,2143,384,452,15056,1373,15391,4030,3239,1434,812,144,86,330,61916,-550,205,43293,60584,2147,1401,37343,108,258,8520,170620,183205,116,-2543,39537,41684,-1924,-2463,"OAKLAND","MI",26,2
48071,14610,8422,27453,9247,586767,491354,10204,6365,9986,1814,12635,41090,11840,62,84394,13881,420,15234,30848,31613,7745,352355,4555,2974,238,4431,1941,190,55608,58308,3535,157285,3128,4110,1787,751,737,59635,42171,823,88,1130,1043,978,191,149,34,512,90181,80226,82421,315999,82216,59519,849,108,217,49,31,5160,36423,1965,4,3,413,75273,2602,15,656,1558,590,9,513,62842,905,52,5771,7127,2,4844,378,5376,344,368,32008,2704,1339,582,557,877,4666,23979,797,665,9644,13447,962,4981,383,101,3520,4193,4454,4753,1810,3206,757,3631,234,1166,10821,208,4040,938,739,273,11710,2954,218,217,12,12,16,235,1486,115,98,3352,353,3479,1596,3733,2022,527,93,61,1033,52557,-1309,-131,11735,85334,1025,1191,6490,268,1368,5601,49759,57719,100,-24634,53326,54351,-909,-24582,"OAKLAND","MI",26,2
48072,8050,4103,14801,4645,448133,390487,6767,5630,10594,3118,8265,25347,6784,169,75704,13853,245,11437,26553,32105,6817,294013,2880,1910,199,938,387,268,50001,52369,3024,107928,2156,3238,1385,506,526,34550,24971,515,68,838,752,709,235,131,23,389,55033,70938,72327,203442,54775,50302,533,50,163,56,39,3158,39979,1418,5,1,339,62380,1851,2,260,597,669,5,278,52788,748,53,3228,6029,2,3103,251,3320,244,396,21103,1408,780,339,347,503,3757,8601,664,669,7949,8844,842,3435,292,95,2419,2700,3101,2933,1417,3025,538,2373,207,1344,14562,167,2574,1038,778,148,5877,2611,156,156,12,12,16,205,1124,140,80,2340,393,2464,1475,2941,1324,488,104,67,650,46669,-747,50,16618,48076,980,1125,11467,185,620,6718,59766,68087,101,-12269,26973,27953,-625,-12216,"OAKLAND","MI",26,2
48073,18165,9852,31353,8665,1021094,840738,23745,22025,25018,6954,24502,70770,25461,1244,163570,30462,728,26711,60226,61131,16694,687796,5422,2985,311,2048,867,893,123667,129018,7997,238072,6563,12893,3455,1103,1274,115130,78609,1095,148,1768,2908,3221,591,298,51,845,120419,172877,177104,436639,170280,110291,1099,139,582,165,105,7021,105562,5639,19,3,761,110216,15251,5,603,1290,2874,11,700,167692,3472,135,7948,15794,6,6354,662,8326,571,1418,62580,6157,2758,814,903,2100,10129,64334,2127,1911,29856,25694,2286,8554,713,260,6586,7058,8691,7741,4364,13163,1518,5615,546,3546,16025,439,6382,1995,2132,382,28343,6200,246,242,30,33,47,551,2770,421,291,9302,1266,9733,4138,7216,3281,1249,255,161,1759,117870,-1906,240,47219,190271,5375,2553,33759,416,1520,17085,198398,220484,238,-32587,127691,133066,-3434,-32452,"OAKLAND","MI",26,2
48075,10578,6627,20091,7914,544699,391352,13148,14344,11725,2968,14066,73028,20361,622,110071,17079,642,19225,38655,33237,21954,340852,3611,1981,315,4022,1756,986,63548,66609,5449,144409,5230,9995,1690,590,695,95936,52315,604,78,952,1046,1595,318,145,27,428,70380,89409,91816,303857,112942,59212,538,93,636,79,47,4327,47594,1996,9,2,391,76480,15584,9,478,1539,2034,7,421,82750,3064,68,6173,19870,3,4248,480,6993,300,1450,32106,2875,1214,455,490,878,4696,29689,1142,1017,20047,13610,1309,4243,379,131,3422,3591,5504,4106,3621,9194,1150,4658,269,2052,11110,237,4477,1023,1092,224,8765,2598,353,351,14,16,23,296,2204,208,369,14153,738,14449,2964,3984,2077,744,117,74,856,67560,-1292,-53,21917,71812,2249,2022,15031,220,1568,11820,110530,128840,112,-19801,39706,41955,-429,-19733,"OAKLAND","MI",26,2
48076,12818,7768,24768,9583,788732,551792,20142,25746,13972,20817,21027,76775,22821,501,156869,27177,731,27955,58048,48027,26486,467883,4681,2653,456,3528,1497,1056,83899,88520,8846,190292,9046,17353,2578,761,898,126011,53511,759,107,1255,1418,1710,437,205,36,592,85236,117765,123479,326487,99499,78267,650,94,1068,117,73,7123,68024,2686,13,2,550,89007,14783,10,507,1388,4637,8,522,117479,3799,94,6380,23345,4,5701,640,10853,394,2553,39759,3356,1530,567,603,1081,6461,32012,1763,1803,49404,16835,1849,5343,501,182,4312,4619,6699,5088,5243,11254,1784,5730,366,2817,12129,327,5190,1339,1571,283,11682,4006,440,438,21,23,32,419,3754,302,636,34130,1301,35479,4232,5860,2628,1034,174,110,1086,94907,-1442,149,26623,90249,2848,2917,17912,288,1230,24903,165220,191392,163,-24359,50490,53338,-1059,-24264,"OAKLAND","MI",26,2
48080,12343,7554,22001,6679,571773,427364,19562,17863,12638,9928,17700,55645,19199,204,90988,15237,534,15349,32591,30903,8641,361719,3656,2369,189,2392,1043,498,60071,62651,4485,146428,4632,10476,1589,682,803,79508,62627,681,87,1053,1037,1092,261,153,31,487,78915,86824,89961,326422,80148,63928,696,90,344,63,42,4238,44511,1958,6,2,403,75936,4312,6,429,1199,898,8,465,71531,1264,64,5516,8114,3,4728,433,6364,324,721,28324,2457,1163,507,499,786,4943,17432,1236,947,27164,14054,1183,4490,382,121,3529,3818,5659,4307,2566,3360,907,3722,240,1703,13937,224,4081,1102,985,241,9748,3070,163,161,13,14,20,260,1723,163,172,10121,595,10428,2162,3998,2019,656,112,72,932,59192,-1299,-20,17825,72039,1302,1909,11336,247,1261,9523,82548,95843,113,-21173,43715,45017,-1041,-21109,"MACOMB","MI",26,2
48081,10991,6946,20392,6214,559909,422231,18895,14301,12535,8549,16908,55815,17586,459,91783,15760,509,16384,34298,33274,8662,358756,3456,2289,154,1617,684,648,61627,64171,4197,135402,4326,9045,1666,630,724,84284,62737,644,82,954,1113,1243,316,153,29,464,71963,88202,92348,255865,80049,57363,677,85,363,72,47,4239,48322,2127,8,2,406,79313,5157,3,402,785,1033,7,435,75304,1344,69,5038,8108,3,3790,393,4909,310,841,30591,2514,1193,464,488,813,4924,21701,1210,1072,25301,14248,1268,4394,382,132,3498,3732,5866,4128,2815,3413,958,3568,241,2036,17241,236,3806,1233,1125,229,9926,3133,118,118,14,16,23,274,1791,194,191,9514,725,9782,2426,3881,1912,685,123,78,924,59337,-1069,64,23174,76302,2136,2149,16975,232,1002,7053,87880,97950,120,-18240,45710,47846,-1114,-18170,"MACOMB","MI",26,2
48082,8942,5667,16488,5046,404063,307539,10773,8096,7450,1297,12666,43191,13043,193,64251,10265,402,10382,22166,23805,6347,248275,2835,1930,136,1614,688,208,39884,41683,2839,101861,2539,4778,1229,492,544,61469,55276,508,62,748,683,657,170,107,22,346,57334,58474,60370,202201,59473,41061,545,63,173,42,27,3479,29599,1284,4,2,294,61154,3213,3,368,700,507,6,346,48550,751,42,4469,5928,2,3086,283,3624,230,434,20781,1550,813,358,361,534,3168,12488,700,550,10639,9568,777,3230,267,82,2360,2675,3585,2951,1559,2094,573,2409,164,1098,9580,154,2651,776,645,171,7343,2063,110,107,9,10,14,176,1075,105,76,2481,323,2567,1322,2578,1363,385,76,50,661,38717,-859,-43,13187,39137,910,1144,10368,176,803,3170,42359,47296,79,-13912,18357,19267,-713,-13870,"MACOMB","MI",26,2
48083,10547,5967,22384,7837,613788,518873,12769,8617,14076,2206,11867,36875,11154,653,98735,18273,407,16279,36492,36671,11455,403623,4663,2744,266,1994,840,641,71647,74551,4735,139330,3504,5559,2045,634,736,55291,33823,612,91,1120,1229,1234,448,182,30,518,72018,105859,107293,265068,84174,71744,623,61,319,101,68,5174,63861,2344,12,2,454,97944,4865,5,407,838,1366,7,397,91429,1557,81,4142,10425,4,3462,387,4185,342,998,31611,2557,1260,488,505,930,5509,20776,922,1190,10475,14034,1494,4860,446,167,3637,3755,5694,4057,3050,4305,1034,3804,296,2760,28684,283,4210,1784,1453,255,10534,3409,207,205,20,21,29,344,1822,268,168,4987,812,5154,2758,4408,1910,849,165,105,954,71286,-1180,99,33270,95483,2126,2112,25092,246,992,9842,122583,135285,152,-18993,63872,65998,-1526,-18912,"OAKLAND","MI",26,2
48084,7422,4325,15005,4982,660747,527939,20366,22752,21454,28078,15331,33472,14064,2603,95893,22133,343,15589,39531,27490,11325,501689,3595,1524,164,587,230,2180,108937,112431,7993,131146,6048,14878,1811,462,707,49191,32990,406,72,792,1923,2067,789,190,27,406,52634,149560,155058,225252,151317,63543,411,45,1264,183,104,4572,94841,3798,27,1,406,87332,27601,1,129,357,6473,5,282,130678,6144,123,3186,10496,7,2948,400,4664,334,3404,36610,2949,1414,432,519,1031,6835,32737,1840,2467,43406,16204,2345,4633,542,247,3996,3199,7656,3211,6835,25217,2112,5702,455,4731,25760,431,4536,1869,2235,297,9245,4014,110,109,25,35,50,550,3799,510,788,30470,2093,31145,6196,5548,2464,1271,215,131,771,108601,-825,263,53983,97753,3462,2617,45609,213,526,18383,245663,268609,182,-10971,61143,64605,-2489,-10849,"OAKLAND","MI",26,2
48085,11587,6242,25505,8987,876136,695623,23088,20627,25613,8335,21207,62096,23357,2651,156437,30330,640,28926,62339,54538,20222,606897,5525,3032,276,1234,494,1551,115940,120678,9019,181940,6713,13126,3173,740,1014,105538,48380,650,119,1505,2663,2811,799,285,40,690,80879,171216,174950,225086,151446,90303,585,62,781,217,135,6823,118397,5216,29,2,661,115667,18404,1,318,636,4424,8,455,170011,4402,147,4426,18833,8,3430,569,5123,482,2370,50250,4306,2010,633,726,1555,9640,44468,2028,2488,29918,20775,2625,6624,717,305,5262,5117,8173,5254,5364,20457,1814,5817,596,4700,17400,493,6027,2121,2700,402,17844,5914,195,191,36,42,57,651,3167,593,459,13113,1873,13660,5435,7219,2773,1496,299,185,1138,119246,-1682,426,66573,137340,4552,2275,51758,323,1147,15196,265870,289563,256,-18583,87090,91641,-4476,-18436,"OAKLAND","MI",26,2
48088,11600,7090,22145,6934,523256,396138,16015,8691,7499,531,16178,61224,19792,63,80474,12497,452,13254,27565,29813,8387,316599,4007,2780,192,2085,909,113,48380,50640,3134,132522,2892,4923,1713,659,721,89198,75918,673,83,981,717,788,156,141,29,466,76860,73181,74033,324172,75271,61347,721,80,161,46,31,4563,34565,1349,3,2,387,72072,2560,2,314,1133,382,7,447,59747,757,48,5517,7780,2,4012,355,4719,298,175,27849,2255,1107,468,461,737,3982,16893,739,540,8550,11771,847,4030,325,93,3033,3439,4076,3826,1395,2937,562,2460,216,1002,8083,172,2841,869,673,195,8142,2671,177,176,11,11,14,205,1117,103,59,2076,240,2171,1217,3161,1614,452,95,63,966,47317,-914,-126,14566,66817,973,1324,12236,231,754,5586,41571,49212,101,-19885,38967,39941,-920,-19837,"MACOMB","MI",26,2
48089,13716,8319,27967,11211,460533,374484,9084,4410,9586,1416,7689,36524,8520,0,52660,8010,290,7858,16956,20935,5328,251374,4087,2998,230,8374,3757,67,33918,36152,2170,134798,2311,2738,1184,628,613,49504,31895,718,68,934,954,716,120,108,29,407,83050,56551,57895,295835,64845,48241,650,105,240,27,17,4593,21244,1808,1,3,306,57941,1519,41,858,2191,699,9,450,43350,649,38,4775,4913,1,4485,282,4439,289,147,26887,2028,1084,525,495,621,3891,18738,476,409,11872,9418,659,3806,309,66,2534,3244,3048,3734,1399,2845,625,3575,174,722,16162,160,3571,681,447,261,10472,2211,287,284,8,7,10,173,1352,62,109,5394,175,5539,1178,3044,1707,368,54,36,741,37382,-1168,-191,1846,47235,405,794,-3543,223,1553,3501,22041,27703,62,-23892,20348,20753,-610,-23854,"MACOMB","MI",26,2
48090,630,468,1608,634,92816,120019,1397,929,155,-199,165,1565,432,0,6328,1061,22,1035,2211,2308,1042,82096,13412,56,8,196,86,44,10508,10519,3248,14626,143,455,467,31,80,1801,878,29,6,136,20,105,411,32,4,30,3815,33029,27788,13487,48758,4740,45,3,99,55,29,135,23496,39,9,0,38,18819,39,7,18,35,643,1,15,21519,271,16,282,980,2,282,28,185,57,362,3854,119,65,59,69,34,516,996,27,136,96,2022,373,853,115,59,504,267,1028,227,741,2266,223,1050,86,1759,88041,111,829,1762,680,68,284,66,10,10,5,10,15,122,609,156,58,51,148,53,1146,855,381,198,49,28,110,22677,-67,18,14887,34848,146,593,13936,28,57,3101,56048,57122,38,-216,30994,31139,-368,-200,"MACOMB","MI",26,2
48091,14231,8804,28126,10664,476856,385472,11088,4324,10371,427,9374,45144,10867,0,62816,9286,347,9501,20234,23930,6522,260074,3894,2786,221,7475,3370,75,37886,40376,2930,141861,2428,2651,1315,659,682,61507,43888,735,73,998,943,760,123,118,30,434,83017,58468,58305,312066,70765,52616,680,108,106,31,20,4404,24654,1770,2,3,327,64498,1642,30,840,2043,353,9,479,46916,586,41,5497,6009,2,4591,315,4763,306,136,28016,2095,1116,549,520,640,4124,17637,516,407,4334,10091,703,4032,331,73,2707,3461,3176,3952,1136,2649,575,3375,188,718,7475,170,3667,683,494,276,10066,2508,264,262,9,8,12,185,1103,72,38,1515,160,1594,1092,3164,1748,383,63,42,815,38044,-1299,-210,4628,51297,449,717,-981,235,1583,3103,25140,30829,71,-24073,23281,23730,-673,-24032,"MACOMB","MI",26,2
48092,12774,7805,24836,8149,563155,432569,17100,9483,11298,1817,16134,61947,19095,135,87596,13420,547,15226,30742,32426,9828,339300,4074,2694,206,3628,1564,210,53488,56225,4024,146549,3241,5263,1668,697,826,85163,65902,695,88,1106,996,899,194,152,31,499,82480,81460,80961,369797,100409,70227,703,91,190,53,37,4658,39550,1877,4,2,407,91131,4245,8,573,1319,531,8,492,68197,916,57,6235,9157,2,4886,401,5756,327,293,29128,2133,1132,506,505,728,4446,17495,766,685,8726,12516,1006,4359,368,107,3223,3658,4477,4061,1773,2990,697,3160,231,1268,9957,197,3669,1001,800,233,10780,2869,189,186,13,12,17,234,1308,128,77,2646,354,2768,1525,3613,1817,538,105,69,957,54609,-1219,-152,16279,58181,1145,1331,11724,250,1179,7285,56928,66934,108,-21868,29053,30199,-962,-21811,"MACOMB","MI",26,2
48093,12148,7394,22632,7026,553701,398311,22087,13617,10193,2464,17459,73116,22986,0,83434,13353,526,14425,29753,29064,9653,342667,3748,2549,205,2815,1219,238,55271,57670,3972,139666,3827,7653,1613,676,787,98791,78308,690,88,1058,715,692,227,150,30,484,77562,81030,83189,314198,73551,61368,696,86,236,58,39,4336,41410,1321,5,2,401,89252,2181,6,495,1217,625,7,465,62101,843,59,5963,8894,2,4077,403,4983,320,459,25757,1711,940,482,466,546,4161,11816,976,772,16961,12821,1073,4165,364,113,3236,3608,5090,4009,2090,2919,764,3199,230,1493,12284,204,3683,1059,891,224,7268,2833,187,187,13,13,18,241,1407,143,104,3833,434,3965,1782,3613,1830,568,108,70,938,53573,-1203,-77,19928,37245,879,1589,15999,243,1095,5647,61032,69502,110,-18855,11488,12367,-806,-18796,"MACOMB","MI",26,2
48094,8369,5415,18326,6090,616117,451073,21461,13474,17505,17198,15004,52106,17418,1359,119572,21243,541,19925,43685,46379,12288,423802,3339,2098,161,1413,600,1658,84921,88567,8601,134096,4996,8982,2185,500,725,86906,41194,451,77,909,1336,1350,648,189,28,429,60787,122290,125947,259952,142170,64862,460,46,701,164,96,4287,84397,2569,24,1,424,94309,14266,1,199,604,4339,6,361,116588,3670,110,3810,11234,6,3098,461,4818,341,2487,35144,2534,1277,460,519,859,6477,20235,1248,2206,22865,16045,2024,4665,521,229,3876,3517,6710,3676,4754,15910,1590,5200,410,3828,13768,387,4848,1480,2092,292,5820,3757,110,109,24,32,45,480,2687,456,447,16100,1773,16727,4695,5116,2245,1079,204,125,761,88006,-1217,267,51595,79215,2464,1917,41743,223,1274,12528,206074,224964,175,-13772,44071,46535,-2868,-13663,"MACOMB","MI",26,2
48095,2329,1544,4982,1555,187374,130614,6177,4672,5490,8094,5066,16650,5685,316,36344,6489,203,6473,13751,14514,3603,131327,832,517,24,219,92,567,26423,27540,2466,38132,1587,3074,544,147,199,24299,13224,123,23,271,337,312,223,55,8,133,16418,37658,39814,60338,23460,18589,162,11,217,43,28,862,24287,660,6,0,126,32486,2275,0,44,130,769,2,95,30372,691,34,1017,3349,2,732,132,1170,98,756,9833,625,325,132,148,218,1681,2947,397,712,10142,5497,634,1379,151,67,1218,990,2814,973,1681,1369,524,1619,93,1375,13058,114,1393,681,670,84,1671,999,17,17,7,9,13,133,984,131,134,6183,573,6351,1497,1521,636,379,61,38,245,26817,-311,85,16458,26158,727,1099,13917,65,359,4512,61939,68275,52,-3545,16325,17052,-439,-3511,"MACOMB","MI",26,2
48096,1913,1353,3934,1223,106897,82657,3683,1787,1419,-198,2648,10090,3007,0,19891,3197,107,3196,6941,7964,2135,68178,663,488,16,280,114,167,11719,12227,959,26102,453,925,471,112,148,13442,9669,103,15,218,105,134,113,33,6,90,13099,17998,17609,69593,18150,14113,130,11,45,20,13,606,11527,194,3,0,77,19409,291,0,64,138,251,1,72,14706,181,13,972,1865,1,688,69,806,61,189,4965,286,154,87,87,92,771,1762,107,198,1204,2418,241,911,86,30,641,634,926,703,507,1208,178,838,59,586,15093,57,820,489,290,50,1072,457,13,13,3,4,6,67,373,55,25,484,138,497,535,771,370,131,30,19,169,12037,-171,-6,6456,16168,167,351,5489,44,189,677,15932,16975,28,-2895,11203,11371,-216,-2882,"MACOMB","MI",26,2
48098,10543,6202,22600,7942,1157273,853327,35554,36688,38715,38806,26235,64584,24906,5837,202065,47070,752,39124,90392,63475,24944,892573,6672,1613,196,596,234,5715,205462,212799,18874,223020,11609,25185,4193,611,1015,132643,53470,471,103,1178,3806,3664,1830,366,46,607,73540,276630,296392,140272,314542,71593,479,39,2134,445,245,5857,216139,7507,72,1,725,151399,43177,0,151,422,13136,9,431,268819,10513,263,4916,22455,18,3996,823,8880,625,7681,63385,5509,2632,780,967,2033,13745,64835,3490,5921,77578,33610,4998,9215,1140,574,7730,6373,14397,5906,12099,49566,4071,10716,956,10437,33311,986,8905,3288,5483,682,16980,7304,118,115,55,84,125,1197,6913,1304,1413,50104,5125,52030,12821,10790,4708,2583,476,282,1184,207747,-1718,962,149130,181407,7008,3780,130083,358,982,33071,590412,636735,383,-11406,118022,125030,-7872,-11142,"OAKLAND","MI",26,2
48099,335,191,619,203,24444,19595,393,198,323,-82,489,744,377,0,3824,900,0,618,1601,1206,356,18025,122,37,0,67,26,28,3852,4032,133,4993,61,85,182,20,25,872,454,22,3,61,34,33,58,7,1,16,1664,5968,5394,12111,7318,2372,37,2,5,8,5,56,3286,70,1,0,14,3640,20,0,8,16,107,0,5,3151,31,3,53,349,0,125,7,61,13,92,1087,50,30,17,18,16,147,660,14,36,161,616,47,264,21,7,154,120,184,114,107,488,36,179,15,201,29625,15,154,340,68,11,459,51,0,0,1,1,2,17,75,15,3,136,23,145,126,165,71,25,7,4,31,3948,-18,11,960,4464,24,111,709,9,33,815,7271,7754,6,-444,3377,3400,-57,-441,"OAKLAND","MI",26,2
48101,14743,9462,28373,9298,733165,558058,24420,14284,10137,5319,20109,88103,24709,172,112302,19154,583,19688,41406,39015,13894,462740,5180,3624,229,2309,1015,390,74369,77090,5099,175948,4791,8398,2374,866,992,131711,90913,860,116,1449,940,1055,283,207,39,651,96416,110890,113157,393122,93767,83679,876,97,303,80,56,6135,57129,1727,7,3,556,121769,5087,5,483,1231,811,9,560,89108,1204,78,6803,12831,3,4990,505,5884,409,499,35067,2450,1286,601,601,845,5492,16656,1211,1112,18751,16572,1414,5467,474,153,4132,4664,6202,5060,2595,3986,964,3848,309,1885,10643,264,4455,1329,1227,277,9254,3605,187,184,18,18,24,323,1757,197,132,5367,624,5632,2202,4718,2267,742,156,102,1192,72508,-1500,-42,28055,58910,1619,2076,22962,314,1284,7595,79584,91413,156,-23383,23843,25462,-1375,-23305,"WAYNE","MI",26,2
48111,19735,11564,40104,14877,963566,808193,11441,7166,11066,3024,15857,99170,20129,410,165395,25064,763,25017,53281,70834,18318,584617,6964,4758,473,6541,2915,500,94529,98837,6712,244972,4992,4895,3217,1131,1121,148865,112767,1150,147,1774,1341,1610,392,268,51,836,136071,141942,142598,510471,135267,111578,1094,134,328,110,76,8016,75158,2484,10,4,769,147919,4917,13,622,2365,1232,12,741,123794,1734,101,7761,16449,4,8730,700,10710,555,806,53374,4273,2142,826,853,1420,8209,28948,1107,1321,9308,18809,1808,7021,619,201,5087,5878,6875,6545,3016,5938,1147,4579,417,2470,14900,345,5291,1747,1587,348,11933,4669,426,425,25,24,32,419,2208,274,154,5550,743,5830,2755,6193,2896,1030,205,132,1512,95486,-1616,-92,34115,134375,2440,2408,24972,412,1468,16897,132038,155676,201,-39297,81001,83441,-2048,-39197,"WAYNE","MI",26,2
48112,387,238,710,250,17855,13059,228,62,50,-52,312,1711,354,0,2928,451,0,373,880,1033,453,12156,92,58,0,114,48,0,2152,2219,120,4333,43,31,65,22,21,2028,728,23,3,50,11,14,3,4,1,15,2227,3250,3021,11012,2281,2684,44,4,3,1,1,62,1362,21,0,0,8,3132,15,3,13,19,10,0,7,1833,12,1,104,425,0,214,6,134,10,12,976,58,30,15,14,18,110,839,6,11,28,263,24,111,9,2,70,80,92,88,35,89,14,55,7,21,201,4,64,26,16,5,122,32,1,1,0,0,0,6,27,2,1,24,3,26,27,93,41,11,3,2,23,1926,-26,0,87,2495,4,30,72,7,32,30,344,415,3,-718,1519,1523,-20,-717,"WAYNE","MI",26,2
48120,3369,2767,9170,3396,139265,94144,5547,5264,5712,1858,4338,16803,5427,0,16851,3096,109,3158,6632,3887,2953,82641,1009,599,51,3155,1423,196,15331,16289,1309,36167,1357,3334,342,154,194,21790,10813,157,18,252,346,200,118,37,8,112,21495,21715,23138,54284,20339,11577,185,25,117,23,14,1149,13798,692,3,1,90,24223,696,30,226,395,343,2,118,17666,326,20,1114,2751,1,887,103,1131,88,368,8709,605,313,151,148,173,1220,7332,337,354,9104,3992,402,1178,113,41,924,933,1874,982,975,738,332,1125,60,745,6353,78,1071,376,382,89,4520,641,50,49,4,5,7,84,562,69,65,2719,264,2791,851,1090,557,206,32,20,225,15291,-308,-7,9324,15181,314,644,7815,61,478,1688,28893,31923,30,-5252,6472,6786,-302,-5232,"WAYNE","MI",26,2
48121,934,835,2391,905,82821,80068,1395,518,723,58,180,1877,249,0,3625,762,214,436,1511,837,483,69142,1773,132,0,479,206,114,15055,15220,1747,12377,174,343,239,51,74,2250,535,46,9,165,67,94,245,28,4,46,6258,23094,22186,23684,19077,6717,75,6,75,35,20,130,17966,133,6,0,31,10489,58,3,49,51,491,1,25,13748,172,16,214,449,1,304,32,237,52,168,3916,156,84,61,66,46,545,1205,51,290,837,2283,281,853,92,42,554,372,967,341,626,1629,207,909,67,1124,36951,80,734,934,467,51,892,127,1,1,4,7,10,87,405,101,50,761,250,776,840,723,318,176,36,22,116,16291,-88,84,11273,26784,126,405,10385,29,100,3282,40511,42412,29,-1129,22868,22994,-226,-1113,"WAYNE","MI",26,2
48122,4809,3065,9886,3808,163392,132460,2799,919,2548,-164,2742,17675,3275,0,19266,2932,114,3131,6482,7060,2090,88666,1451,1081,54,2233,1022,0,12680,13433,915,48568,660,547,532,228,225,23364,14646,259,24,333,278,231,23,39,10,146,29834,19935,19285,127841,24271,20575,249,39,25,8,5,1487,7445,518,0,1,114,26506,449,10,257,658,77,3,155,15550,162,12,1872,1920,0,1724,94,1577,102,17,8753,676,361,179,168,205,1292,5546,119,97,642,2913,222,1228,102,22,786,1039,979,1193,323,790,164,941,60,159,1316,50,1068,188,128,82,2932,706,63,62,3,2,3,53,316,16,7,277,23,294,282,958,538,100,18,12,257,12515,-380,-48,-532,16247,115,254,-2139,79,467,336,2062,3053,22,-8559,7494,7609,-225,-8548,"WAYNE","MI",26,2
48123,136,70,229,99,7465,4100,119,109,140,67,106,456,109,7,915,172,5,164,352,319,123,3245,37,4192,454,14062,6167,2047,119312,125201,9007,1595,63,78,11,7,9,606,242,5,1,9,23,15,3,2,0,5,739,1265,1164,3695,971,1293,1,1,6,1,0,462,22615,46,0,0,5,1427,156,6,11,199,29,0,5,1753,38,1,40,102,0,29,4,41,4,20,445,33,15,6,6,11,68,310,10,14,190,123,15,43,5,2,31,34,57,37,44,120,15,56,3,23,88,3,48,10,13,3,186,31,419,419,0,0,0,4,33,3,6,1869,13,1912,37,51,24,14,1,1,8,1350,-12,1,276,1196,14,19,197,3,19,240,1384,1627,1,-295,751,765,-12,-294,"WAYNE","MI",26,2
