"zipcode","n1","pp_num","n2","numdep","e00100","e00200","e00300","e00600","e00900","e01000","e01400","e01700","e02500","e03300","FscheA_28","e18425","e18450","e18500","FscheA_9","FscheA_10","e19700","e04800","e07100","e07220","e07180","EIC","e59720","e09600","F1040_57","e10300","a11900gt0","p04470","e00400","e00650","e00700","e00800","e01100","e01500","e02400","e03210","e03220","e03230","e03260","e03270","e03240","e03290","e03400","e03500","e04600","e05100","e05200","e06000","e06200","e06300","e07230","e07240","e07300","e07400","e07600","e07150","e08800","e09400","e09700","e09800","e09900","e10700","e10900","e59560","e59700","e11070","e11100","e11300","e11600","e10605","e12000","e12200","e17500","e19800","e19850","e20550","e20600","e20400","e20500","e21040","e90050","e90190","e90210","e90240","e90250","e90280","e90370","e90100","e22370","e24515","e24516","e25350","e25360","e25370","e25380","e25470","e25500","e25820","e25850","e25860","e25940","e25980","e25920","e25960","e26110","e26170","e26190","e26160","e26180","e26100","e26390","e26400","e30400","e30500","e32800","e33000","e53220","e53240","e53280","e53410","e58950","e58990","e62900","e62720","e62730","e62740","p65300","p65400","e68000","e82200","s27860","p27895","e03150","e05800","e02100","e01200","e02000","e90040","e90080","e25800","e26270","e27200","p60100","p61850","e60000","e62100","t27800","e11900","BusinessGrossProfit","BusinessGrossIncome","CarryoverCharity","Total_Federal_Taxes","irs_county_name","state","statefip","suppressed"
48069,1513,847,2663,852,138210,93928,1967,3352,13248,1341,8893,7636,2410,2073,21240,4594,29,4079,8758,7049,3104,107622,532,201,58,64,70,665,21634,22531,1184,30882,849,1408,437,95,123,10992,7675,102,14,50,1125,738,74,63,4,106,11905,26072,30408,26933,17221,11422,218,9,168,60,14,1781,18473,2386,5,0,113,9090,5620,0,28,67,1584,2,45,22145,1232,17,443,2627,1,374,50,524,68,618,7787,672,348,89,108,274,1734,6600,68,478,3185,3638,438,1065,111,48,860,738,1416,704,1084,11323,372,1122,108,919,3877,86,870,344,448,42,1255,1278,74,73,5,7,10,113,628,105,110,3298,397,3488,1111,1179,436,298,45,27,138,22849,-224,98,8544,29171,695,634,7281,23,211,2641,55190,52200,-28,-913,21384,22079,-196,-897,"OAKLAND","MI",26,2
48070,3190,1976,6275,1856,300768,269875,2804,7194,25336,6667,10675,14738,7406,1735,52996,12181,337,9620,22476,14826,8046,231466,870,427,77,199,117,1197,57934,60232,3396,62726,2869,4910,1306,171,318,21693,16078,187,31,129,1928,1512,267,155,9,212,24179,64406,75018,34511,75939,18636,313,14,479,205,47,4235,58372,4064,21,0,238,43195,14846,1,37,227,4122,7,129,73739,3493,47,1308,7307,5,857,181,1651,174,2027,26716,1795,1014,268,336,732,4444,23854,228,1501,13840,8839,1463,2776,347,163,2181,1711,3759,1592,3797,17119,1242,3467,287,3190,12427,296,2873,1090,1581,167,8177,2579,84,81,16,24,36,368,1808,370,325,6453,1322,6616,3849,3062,1417,776,133,79,312,58590,-584,68,39094,71015,2446,468,37114,55,437,3412,155972,153770,-112,-1692,44298,46745,-1407,-1646,"OAKLAND","MI",26,2
48071,13490,7280,23851,7878,529637,392610,2856,2356,7762,1023,13095,39089,7910,299,51003,8854,221,9432,19265,17190,6905,341644,6008,2395,114,4974,4124,256,47487,50617,2204,144761,2649,1619,1632,707,626,58042,34421,947,72,367,1115,1065,63,213,39,512,91971,58764,68513,275524,71373,52241,1268,108,162,56,17,8530,31222,2124,3,2,439,65821,1844,7,578,1932,426,20,414,50485,746,30,3545,5879,2,4031,266,3924,307,165,28646,2668,1314,538,511,932,4191,26120,134,544,3725,10969,820,4305,344,86,2904,3559,3952,3797,1452,2847,636,3078,207,958,7288,184,3297,782,702,159,12817,2602,97,96,11,10,14,207,1160,97,62,2415,275,2531,1319,3180,1656,501,79,51,887,45413,-1101,-74,8913,81875,854,706,7336,71,963,3992,45926,41745,-36,-25701,53229,54083,-351,-25671,"OAKLAND","MI",26,2
48072,8048,3723,13587,3834,442386,334300,2262,2483,9625,1716,15138,28362,5583,817,53256,9762,266,7600,18631,20311,6384,323791,2914,1531,136,1200,976,244,50869,51854,3789,100560,2114,1474,1392,489,467,39679,24358,606,62,247,930,957,94,197,22,441,57156,55452,70693,184862,48229,51966,875,52,161,77,25,5770,37997,1750,5,1,412,54094,2144,1,260,766,604,10,255,49787,735,34,2303,5222,2,2568,201,2578,229,280,20154,1446,813,328,334,561,3845,5669,119,615,3570,7624,769,3108,278,88,2147,2409,2933,2513,1274,3124,487,2092,200,1175,9200,156,2273,893,781,98,3900,2643,123,122,12,11,15,194,970,131,66,1840,361,1947,1323,2736,1123,495,97,63,569,46286,-723,84,13605,54993,1035,968,11221,71,494,6274,58024,52523,-33,-12215,34839,35874,-38,-12181,"OAKLAND","MI",26,2
48073,17864,9084,29816,7714,992211,862994,7752,9704,13234,6742,28709,59712,19589,853,130040,27990,528,19078,49951,42234,13745,655882,7191,2549,225,2482,2079,507,108075,109060,4367,237227,6654,6161,4025,1042,1178,92585,81948,1307,134,582,2143,2965,247,418,48,907,119330,113669,144391,395383,135708,99819,1737,150,571,224,63,12555,88867,4031,16,2,829,120489,8572,4,582,1634,4355,25,610,147803,3421,78,5781,12087,5,6511,559,9236,503,2155,55969,5044,2312,796,844,1618,8827,44656,345,1867,13030,21113,2093,7343,669,224,5549,6144,7892,6561,4966,14386,1809,6789,476,3316,13738,427,6545,1689,2040,279,15189,5204,198,194,27,28,42,526,3492,380,290,6547,1251,6854,4629,7064,3187,1113,214,135,1477,118065,-1837,159,31149,146813,4623,1679,25899,149,1560,18065,188554,191639,-104,-32313,90843,95466,-1320,-32235,"OAKLAND","MI",26,2
48075,10370,5915,17745,6158,462298,291420,3654,4983,20146,1853,12431,71005,16705,973,64466,9506,481,10710,21584,16671,19568,311061,4394,1626,159,4519,3857,546,50073,51581,5541,127523,3514,4042,1480,569,613,99845,47347,755,64,291,1306,1977,93,192,30,429,74402,59111,67621,292783,88233,52873,890,108,262,78,21,7691,35918,2557,6,1,382,54878,7924,1,481,1927,1086,14,379,64873,1821,35,3757,16825,2,3328,335,4826,259,757,30740,3136,1244,419,460,946,4160,33025,187,664,6842,10396,932,3548,314,95,2709,3059,4096,3337,2361,6978,775,3534,211,1339,7119,184,3367,773,838,128,12934,2734,155,154,10,12,17,222,1297,134,138,4620,428,4778,1938,3065,1639,542,86,55,777,51229,-1178,-13,12048,82274,2291,978,9801,65,1182,3660,71446,72428,-47,-20736,51534,53824,712,-20702,"OAKLAND","MI",26,2
48076,13075,7417,22072,7611,909654,422482,5820,22316,12145,17393,25737,82344,20605,192,118940,40923,682,18101,58036,25148,20629,467137,5679,2125,238,4318,3206,738,77401,79980,9283,224455,19145,21551,3108,730,803,131501,55000,933,90,415,1407,1494,187,275,36,612,86540,83878,107166,310958,87305,69680,1142,107,2698,152,41,20749,55551,2626,10,2,571,69970,15544,5,617,1908,13715,20,490,101632,6443,53,4021,16963,3,4497,503,12227,346,5954,36970,2873,1424,579,589,943,5772,22588,365,1975,50522,15065,1784,5093,471,150,3878,4301,6188,4636,8251,12546,3085,9758,301,2699,10836,324,5749,1068,1456,212,9232,3465,206,203,17,18,28,404,11597,269,1782,56357,1524,58331,5677,6687,2895,963,134,85,941,122282,-1546,69,11397,90249,2610,2263,8150,96,1273,27525,157846,165580,-69,-24379,53279,55888,958,-24326,"OAKLAND","MI",26,2
48080,12283,6593,19770,5663,501644,363738,6772,9487,8128,2146,16307,44141,12576,198,73295,9076,501,9597,19715,17933,6427,332205,4021,1837,103,3349,2754,300,47974,48281,2305,137131,3798,4744,1418,667,744,63714,51070,834,75,358,965,1257,67,210,35,503,81632,58212,68485,284521,65142,53419,1021,98,226,61,20,6928,32021,1801,3,1,408,61364,2471,1,387,2126,533,17,405,53689,915,34,3844,5709,2,4609,355,6303,291,214,24420,2422,1090,483,463,766,4464,14987,205,621,10015,10992,875,3810,328,90,2862,3326,4512,3630,1729,2850,669,2940,203,1067,7907,179,3272,811,748,143,7947,2609,124,122,11,10,14,208,1215,104,84,5036,321,5241,1464,3399,1690,521,84,55,814,47486,-1224,-80,9356,68627,1030,947,7545,72,937,6701,66065,67447,-36,-24309,44206,45236,-405,-24276,"MACOMB","MI",26,2
48081,11436,6465,18865,5125,554130,410440,5855,6108,18396,-1606,26187,53198,13500,766,63290,11285,324,12333,25174,20942,6733,389164,3635,1804,99,2010,1605,399,66212,66212,2665,135131,4038,4128,1767,639,719,81338,54853,811,73,331,1388,1534,160,239,32,525,78778,78335,89717,242193,90896,53578,1172,95,375,116,34,7795,48224,2692,10,1,466,86597,4379,1,392,977,1335,18,396,70326,1309,47,3301,5941,3,3463,318,4068,302,758,31234,2643,1275,501,522,891,5246,19873,221,1161,11271,12829,1323,4240,405,136,3242,3509,5447,3695,2896,3259,1062,3713,239,2178,14683,264,3798,1193,1268,191,7335,3181,81,79,14,17,25,296,1854,215,198,5370,825,5584,2674,3843,1880,715,118,75,864,62727,-955,62,23398,80743,2609,1318,21652,82,807,4623,101242,94730,-68,-20172,49509,52118,-531,-20125,"MACOMB","MI",26,2
48082,9353,5156,15471,4311,377243,258839,3281,3423,4868,-4600,12726,42311,9170,957,45574,6301,639,7085,14514,14397,8860,242034,3366,1499,81,2305,1851,155,33958,34701,2132,101635,2329,2149,1259,497,526,59790,54944,652,55,256,676,807,85,162,27,369,64031,43774,50420,186621,62557,35731,862,70,136,63,18,6164,28199,1237,5,1,315,62973,3079,1,404,974,450,15,325,43982,716,27,3627,7789,2,2977,243,3285,224,370,20716,1550,837,385,384,566,3173,11097,126,527,4708,8309,763,3002,274,83,2056,2432,3322,2514,1457,1987,574,2307,160,1171,8909,170,2413,776,751,138,4736,1851,72,70,9,10,16,185,937,114,45,1187,320,1246,1340,2396,1289,365,70,44,594,34407,-796,-54,13483,43013,878,618,13434,54,631,3519,34518,36100,-42,-16056,22297,23175,-318,-16029,"MACOMB","MI",26,2
48083,9780,5705,21758,7078,653780,563709,4424,3376,13321,-1705,31685,36754,9934,1891,78976,15198,240,12722,30174,25407,9839,403765,9397,2136,168,2132,1678,416,65679,66638,3421,145230,3875,2607,2410,574,636,55972,33605,689,80,304,1390,1490,294,271,27,544,72063,72545,93896,222777,81129,66272,1034,58,375,194,54,9391,68728,2641,17,1,525,140377,4779,3,381,1049,2940,13,324,100981,2055,56,3213,8553,5,2848,310,3684,329,1930,29131,2378,1229,452,472,909,5367,12854,163,1532,4362,13498,1810,4545,459,187,3392,3226,6208,3219,5117,4561,1597,4890,290,3759,41278,337,4356,2056,1839,177,6500,3402,160,156,20,25,35,395,2977,344,213,3382,1178,3498,4331,4703,1980,893,171,106,817,85702,-1005,258,34237,110722,2573,1243,31683,102,554,12642,156247,153221,-94,-15994,81591,84164,-750,-15938,"OAKLAND","MI",26,2
48084,7937,3960,15270,4668,776323,681106,5750,11905,14165,20500,19832,29304,11238,1438,88835,25757,262,11667,39146,19115,10940,638550,12382,1270,132,992,673,3147,148181,143400,6117,151859,6396,8061,2229,475,711,44419,33094,517,72,287,1730,2348,374,286,21,511,57558,177427,188948,200838,125695,61060,835,50,2213,273,67,10435,84572,3390,24,1,512,74243,23556,1,138,546,12424,12,272,121822,7531,75,2098,9545,6,3321,335,5735,318,5325,38881,3037,1443,460,533,1041,6475,32497,322,2872,31922,15589,2284,4801,545,222,4039,3309,6805,3299,8532,29372,2851,7892,424,4655,23056,438,5202,1692,2175,225,8962,3705,127,125,24,32,46,574,6135,490,1480,36756,2519,37694,7152,6452,2696,1527,200,122,760,147881,-807,256,37236,99603,3747,1901,33922,104,598,25105,277095,277408,-129,-11278,60721,64469,-997,-11204,"OAKLAND","MI",26,2
48085,12374,6053,24425,7259,839982,640042,7425,8223,15100,4498,21930,66330,22774,1915,120268,22527,600,20620,45398,35754,20521,618390,7595,2197,176,1808,1582,1181,112747,112968,6746,175695,5872,5618,4107,712,1010,101895,58761,842,113,537,2417,3397,374,421,34,811,86322,129013,167081,198232,137793,84564,1282,82,657,338,89,11366,107888,4724,29,1,763,104656,11219,0,310,1152,4896,23,445,154117,3689,88,3793,18063,8,3253,443,4896,455,2104,50471,4483,2005,709,766,1510,9390,46859,323,2505,13160,18456,2420,6466,746,288,4871,5016,7150,5141,4929,24978,1845,6630,594,4484,13775,517,6617,1890,2777,353,15168,5351,161,157,35,40,58,665,3014,590,362,6072,1901,6334,5325,6965,2699,1410,274,168,1074,116281,-1796,235,58036,128303,4582,2615,51210,155,1234,11866,235327,228235,-148,-18585,77832,82415,-2593,-18497,"OAKLAND","MI",26,2
48088,12236,6804,21037,6130,507458,364296,4968,4694,5018,-2882,18218,70933,14899,312,58431,9404,383,8948,19615,19111,7972,315813,4741,2264,150,3120,2779,75,42506,43498,1908,136677,3111,2695,1800,671,699,101292,70391,864,72,336,752,973,67,208,35,502,81647,53199,62058,297114,76104,52948,1148,87,172,59,18,8468,29754,1408,3,1,414,72542,2130,1,298,1960,463,19,414,53547,817,30,3497,6905,2,3715,282,4184,282,404,27230,2520,1212,500,476,896,4068,21045,140,533,4203,11746,811,4154,333,85,2995,3394,4263,3625,1529,2947,666,2951,203,1015,8721,184,3013,789,706,155,8232,2443,171,169,10,10,15,206,1381,100,58,2105,250,2181,1454,3161,1650,459,79,52,923,44725,-882,-152,9855,72932,1065,918,9290,70,513,4725,47891,44270,-35,-23832,45703,46768,-338,-23802,"MACOMB","MI",26,2
48089,12653,6712,23373,8986,527067,261160,18419,7863,9221,-1475,9506,40072,6985,0,26636,3537,147,4923,8552,8968,5835,309549,3993,1982,122,9458,7993,18,28527,30132,2722,129840,6675,5717,958,593,545,54004,27191,867,55,325,1014,685,36,154,40,394,82488,66499,90036,243197,56981,39329,936,98,22721,27,9,11411,16705,1892,1,2,317,45372,2580,22,833,2408,15653,22,344,31146,2457,22,2921,5036,1,3350,186,2949,258,328,23015,1651,973,492,450,532,3482,15733,81,502,496201,7739,589,3076,279,54,2001,2617,3083,2834,5512,5153,1775,7305,149,656,33111,147,2958,532,411,160,8500,2052,162,160,7,5,8,161,14584,48,6679,263231,268,266397,1760,3308,1594,346,42,28,597,57556,-877,-143,867,42765,353,557,-404,48,1021,2562,17084,17514,-21,-24627,19750,20103,49,-24605,"MACOMB","MI",26,2
48090,717,589,1885,691,127195,185964,1004,275,175,-103,1611,9291,2473,0,6075,365,195,789,1371,1263,1382,120693,35730,153,29,538,513,10,13382,12361,31932,18141,122,181,784,24,91,10967,8829,30,6,22,24,243,365,71,2,28,5876,48275,40798,10384,83277,3442,78,4,111,158,36,462,36960,46,15,0,66,20869,42,2,23,49,1467,1,20,29139,434,17,368,1226,4,248,30,141,85,373,5903,152,87,86,106,41,776,912,5,275,86,3502,581,1489,190,96,877,404,1419,301,1146,4865,360,1686,144,2942,134783,188,1350,2959,1108,83,269,88,44,43,8,17,25,203,813,257,67,28,284,29,1922,1322,613,239,77,44,149,40648,-77,64,21349,61771,330,146,20985,23,61,10987,91575,91778,-87,778,55868,56197,-173,794,"MACOMB","MI",26,2
48091,13972,7992,25329,9004,437382,294468,3862,1804,12821,-3180,8521,51697,8187,0,35407,4837,238,4808,10601,11399,5914,249695,4132,2069,144,9387,8054,30,33231,34875,3645,136935,2373,1131,1109,656,623,70391,43719,936,62,343,908,733,32,170,44,427,86335,43544,48124,267134,63831,44364,972,109,100,31,10,6973,19909,1672,1,2,335,50812,908,12,823,3627,329,22,387,35570,518,24,3258,5133,1,3977,236,3602,292,204,22868,1677,988,513,475,547,3760,13298,90,337,2146,7990,614,3312,300,61,2138,2831,3048,3043,1009,2322,517,2688,164,570,5421,151,2801,553,462,157,7515,2348,223,221,8,6,9,162,997,57,29,1191,116,1250,940,2734,1500,344,50,33,708,32631,-952,-149,3009,40030,449,472,1978,53,855,1850,20980,19740,-26,-27963,17161,17610,-195,-27939,"MACOMB","MI",26,2
48092,13332,7263,23379,7108,533305,347777,5450,3891,14436,-4788,21514,71166,14825,669,59139,8392,443,9583,19515,21268,9064,341422,4541,1969,115,5465,4597,195,48849,50751,3808,143312,3103,2287,1665,694,766,96345,73632,864,77,386,1096,1077,74,224,39,543,89999,61086,71881,302957,78638,58398,1237,105,191,68,22,7793,34102,2043,4,2,452,76933,4402,4,678,1531,593,22,454,57432,911,35,4462,7791,2,4757,302,5140,311,357,27570,2069,1133,540,519,750,4450,16341,140,666,4127,10435,937,3935,367,98,2735,3269,4099,3425,1678,2791,738,3084,216,1169,7385,205,3268,857,817,190,8577,2647,105,102,13,11,16,237,1309,122,67,1735,359,1823,1523,3389,1691,505,91,59,846,50343,-1168,-186,12312,48911,1299,781,11512,76,957,4934,51414,52068,-37,-24391,21341,22640,-202,-24356,"MACOMB","MI",26,2
48093,12474,7047,21039,6166,511937,348161,6675,6281,17661,1455,14733,71588,14213,0,56074,11134,338,8134,19851,17323,8330,335109,4014,1946,101,3942,3287,225,50636,51861,2352,138981,3786,4256,1590,665,727,96125,59594,866,75,367,884,758,118,223,36,510,80305,61333,72202,269342,74155,49884,1126,94,257,88,26,7108,38227,1609,7,2,428,85512,1498,3,654,1611,781,19,395,53159,872,38,3905,7180,2,3761,306,4123,304,666,24471,1559,940,508,484,520,4186,9892,186,806,8547,11491,1104,3909,372,113,2885,3347,5035,3503,2348,2691,884,3570,218,1707,11470,226,3737,1012,1044,178,6370,2659,90,89,13,13,20,253,1463,160,118,3179,500,3297,2086,3483,1793,600,97,62,825,49604,-1310,-97,17956,37283,930,1171,16801,76,1141,4069,68287,63892,-52,-20570,12811,13742,-233,-20533,"MACOMB","MI",26,2
48094,9244,5384,18483,5350,562159,411058,6708,6092,12279,9630,19769,57476,17286,1853,97218,16380,446,15251,32891,33391,11396,395009,4143,1801,103,2066,1698,1306,70632,71890,6547,136259,4051,4003,2568,521,737,87448,51210,599,73,325,1568,2022,342,298,26,507,68008,89714,103780,251735,128855,59989,902,53,412,276,67,7363,86535,2996,27,1,503,89336,10950,1,213,975,3687,15,380,113236,3197,71,2968,10109,7,3178,384,3992,348,1763,39628,2804,1478,535,596,999,7405,18773,231,2104,7341,16001,1999,5170,579,241,4039,3786,6327,3964,4214,17813,1465,5643,444,4029,13253,430,5477,1559,2367,260,4226,3887,93,91,24,36,51,511,2100,490,251,6583,1699,6839,4575,5068,2359,1068,209,127,740,79875,-1476,253,53673,82807,3093,1371,49356,104,1503,13877,176408,184325,-155,-14552,43180,46273,-2333,-14481,"MACOMB","MI",26,2
48095,2856,1971,5096,1306,187924,120669,2145,2995,4919,12621,3976,19519,6381,1543,29324,5400,287,5000,10861,9465,4020,136751,1093,500,17,563,488,1309,24735,25048,1247,40560,1702,2340,628,166,216,32790,15538,184,23,99,508,485,95,86,8,173,18775,30466,37441,60026,19856,18139,313,17,235,62,17,1705,21498,1012,6,0,147,23677,3007,0,46,280,938,5,107,28431,761,21,782,3316,2,807,120,1365,96,759,10578,740,393,168,177,271,1923,1960,92,750,9099,5074,616,1409,158,63,1188,1070,2460,1033,1730,1521,585,1875,96,1265,8253,121,1492,556,675,80,1283,1084,18,17,7,8,12,140,1043,125,161,8970,627,9245,1539,1588,679,417,55,34,245,26946,-434,70,12362,30954,715,777,11274,31,537,3103,58753,56300,-33,-4094,20376,21091,83,-4073,"MACOMB","MI",26,2
48096,2125,1378,4363,1259,113519,93025,1705,979,4956,14,7161,12008,3278,0,17019,3632,187,3442,7848,5848,1595,66065,971,474,9,385,322,838,9322,9483,510,30734,593,588,457,119,147,17076,9609,143,14,78,161,178,62,51,6,104,15038,12502,13898,69442,17128,12649,231,14,55,32,8,1186,11028,309,3,0,89,17603,268,0,77,228,532,4,86,15509,297,9,858,1319,1,655,67,836,60,397,6064,337,192,108,105,114,897,1878,25,242,793,2854,262,1096,100,30,759,733,1059,804,789,1711,286,1532,60,695,15561,72,1176,473,340,49,1404,573,10,10,3,5,7,78,747,63,39,848,199,869,829,972,490,176,28,18,164,13933,-238,-8,5169,23976,195,209,4768,17,243,2431,19908,22145,-19,-3342,17913,18108,-36,-3333,"MACOMB","MI",26,2
48098,11140,5776,21693,6778,960824,717193,12384,12071,32748,21125,25327,69254,22436,2581,148504,33874,633,26608,65106,41874,19110,743379,10668,1420,118,1086,797,4898,167175,169257,21389,211595,8418,9587,4936,597,957,142245,71213,629,94,446,3174,3709,743,499,31,724,77470,194049,231222,135356,225339,64814,1092,43,1252,591,140,8208,175898,6228,60,1,813,126485,26176,1,165,829,10659,25,451,212803,7570,142,3740,16594,15,3998,662,8637,543,5526,64691,5556,2625,871,1003,2009,12761,63975,520,5278,29404,31209,4242,9009,1072,486,7282,6450,11961,6049,9694,33134,3524,10333,795,8741,22046,896,8983,2616,5008,544,12003,6358,111,108,48,72,108,1056,5304,1107,892,20964,4563,21951,10712,9578,4285,2256,401,238,1138,176498,-1827,489,118050,180317,7240,1543,111167,173,1703,9742,475092,477596,-329,-11668,115627,122867,-3938,-11526,"OAKLAND","MI",26,2
48099,394,208,763,389,25176,25229,435,503,962,-560,4125,1900,2321,0,5171,1034,0,1213,2435,2402,457,21075,813,211,0,230,403,218,4093,4257,371,5045,111,205,206,24,34,2397,3773,30,3,20,33,36,18,11,1,23,2238,5080,5029,17105,5507,3051,52,2,8,8,2,426,2849,61,1,0,19,4088,27,0,18,27,83,1,6,3006,32,2,49,407,0,110,7,61,12,54,994,47,28,21,19,17,153,233,6,31,365,504,42,214,19,6,132,125,166,117,97,396,38,160,13,138,12846,14,137,203,58,10,129,58,1,1,1,1,1,16,70,11,3,298,18,318,105,170,75,25,7,4,31,3897,-22,8,652,3917,13,86,511,4,49,583,5663,5278,-4,-585,2922,2936,-8,-583,"OAKLAND","MI",26,2
48101,15043,9053,26500,7844,696351,456811,7981,6432,12220,851,19652,100604,17903,854,77003,12531,273,14108,27780,24245,13756,454481,5586,2750,141,3983,3405,241,63506,64004,4924,173694,5528,4737,2517,855,900,175156,89962,1057,101,470,1012,1265,94,295,42,713,100136,75169,92640,353445,75434,73207,1520,107,293,91,30,10530,44948,1846,5,2,608,98897,5047,8,604,1557,963,23,483,73917,1267,44,5028,11664,2,4457,350,4983,372,471,32366,2374,1282,609,589,874,5147,15100,216,1005,8693,14170,1277,4863,439,128,3471,4119,5835,4258,2859,3667,1085,3871,278,1597,8538,251,3880,1096,1114,202,7287,3163,128,125,16,15,19,300,1943,155,119,4596,561,4857,2268,4381,2062,642,127,83,1025,64937,-1320,-96,15426,58160,1508,1437,14854,104,1009,5554,57282,55652,-42,-24889,25794,27303,-50,-24844,"WAYNE","MI",26,2
48111,20140,10886,36768,12053,883230,595211,3511,3000,9044,1673,20924,109139,17291,2028,105862,14262,794,18115,34429,40505,14590,573445,8044,3732,228,7857,6771,222,79878,81577,8307,234174,4579,2122,3255,1111,956,168401,116077,1432,124,538,1691,2119,124,374,58,863,141779,99316,119239,469954,129049,97618,1893,152,298,124,40,13482,57675,3152,7,2,843,98993,4925,7,641,2985,1051,26,700,100865,1577,57,5139,12126,3,7302,533,8559,504,468,50712,4766,2359,799,829,1679,7976,33387,196,1058,4159,16280,1493,6422,546,162,4443,5407,6224,5812,2407,5355,968,4020,364,1835,9589,298,4538,1331,1371,209,12109,4451,200,197,20,18,27,352,1852,207,107,3705,555,3918,2232,5377,2505,835,159,103,1351,80900,-1546,-86,20286,149346,2355,1461,16582,131,1263,10385,102806,103378,-62,-42114,98634,100989,-577,-42056,"WAYNE","MI",26,2
48112,423,228,684,195,19528,9210,90,139,56,-23,3265,2195,2381,0,2071,619,0,800,1068,2226,1603,32053,201,111,0,82,77,0,6436,6226,419,4114,48,52,79,23,20,2728,3687,31,2,10,9,15,1,6,1,15,2586,3643,3234,12743,1940,3783,62,6,3,1,0,213,3504,17,0,0,8,2738,11,1,12,39,9,0,8,1952,11,1,64,1237,0,182,6,126,10,43,837,50,26,14,13,16,107,388,1,9,52,256,21,105,8,2,66,75,100,81,31,77,11,43,6,17,162,4,54,22,14,2,69,34,1,1,0,0,0,4,20,2,1,17,2,19,22,79,37,11,2,1,22,4125,-31,1,118,2670,3,16,97,2,22,18,478,333,-1,-994,1833,1836,270,-993,"WAYNE","MI",26,2
48120,3151,2311,8296,2775,99412,54216,1993,2418,8656,-67,7116,13826,4947,0,10595,1753,186,1975,3969,2337,2660,55473,981,391,225,4467,3757,76,9551,10510,575,32494,1026,1545,292,138,179,18983,12153,195,14,90,580,241,35,45,11,103,26064,11619,13561,39147,15698,7709,297,23,59,23,6,2115,8522,1163,2,1,79,14740,486,15,258,443,241,7,128,12006,255,9,689,2349,1,662,72,832,71,225,8660,604,328,159,150,169,1116,7671,53,235,4066,2864,280,998,95,28,703,800,1243,810,679,597,265,969,46,489,3474,66,895,246,284,66,5274,619,322,316,3,4,6,69,394,46,30,909,166,947,610,921,477,141,20,12,169,9564,-303,-45,4667,18441,120,246,4148,14,516,865,15982,16219,-15,-6104,9782,9902,-72,-6095,"WAYNE","MI",26,2
48121,1373,1083,3066,871,156545,126040,1120,498,1108,-450,1862,3600,1475,0,1320,180,166,315,406,1871,587,154311,4012,118,0,630,534,41,34056,33137,9104,17912,253,382,478,65,123,4526,2782,73,13,64,81,268,361,88,4,72,11210,50350,46608,41918,54592,9923,159,7,171,154,35,257,41181,158,15,0,76,14802,100,0,54,64,1701,2,33,25534,436,24,351,566,4,334,34,185,104,102,7633,236,135,114,133,68,1048,1263,18,761,843,5226,716,1732,216,108,1190,699,2238,565,1497,5181,505,2124,160,3153,102993,209,1603,2582,1226,90,908,180,2,2,9,17,25,220,723,252,111,455,674,469,2213,1457,725,292,85,49,207,41747,-148,222,24801,68646,329,849,24421,29,140,13454,97147,94798,-85,-273,61013,61342,-272,-250,"WAYNE","MI",26,2
48122,4713,2769,9186,3325,153794,95908,900,426,2720,-1252,9331,17842,2546,0,11159,2029,269,1872,4323,3611,1765,90444,1616,819,99,2582,2314,0,15609,17217,3110,45656,638,241,452,228,197,24763,13531,328,20,97,300,217,5,56,15,137,32560,16177,17957,106300,21408,19409,392,41,23,7,3,2475,8709,553,0,1,125,21507,226,3,253,729,65,6,142,12631,137,7,1215,1495,0,1456,85,1269,98,112,7433,558,330,160,151,174,1169,4476,21,81,302,2266,193,989,87,19,616,824,941,884,275,671,133,634,52,130,1103,42,747,160,125,39,2509,658,104,106,2,2,3,43,257,12,5,229,17,243,230,795,455,87,14,9,225,12196,-287,-7,-12,16501,111,172,-140,17,234,210,2439,2577,-8,-9394,9067,9178,-80,-9387,"WAYNE","MI",26,2
48123,159,60,240,88,5914,2955,48,50,174,31,127,434,101,10,576,88,5,102,223,167,110,3515,57,3216,197,21891,17092,2144,125290,126517,9252,1562,57,37,12,8,9,688,259,8,1,4,39,29,1,3,0,6,659,948,1053,3845,793,1102,4,1,4,1,0,515,16605,78,0,0,6,777,139,3,14,305,25,0,5,1494,29,1,34,89,0,24,3,39,4,9,580,53,24,7,8,20,85,487,2,14,95,131,15,50,5,2,34,41,57,43,35,95,13,52,3,20,51,3,50,9,14,2,251,33,250,250,0,0,0,4,24,3,4,884,13,932,32,52,24,14,1,1,11,1155,-14,1,209,2012,31,13,168,1,18,147,1441,1329,-1,-406,1431,1462,-5,-406,"WAYNE","MI",26,2
